student_id,week,message_text
S2040,11,What chapters should we focus on for the exam?
S2040,12,Could you clarify the requirements for the project?
S2040,12,Could you clarify the requirements for the project?
S2040,12,I'm trying to keep up with everything.
S2040,12,What chapters should we focus on for the exam?
S2040,13,Could you clarify the requirements for the project?
S2040,14,When is the next assignment due?
S2040,14,I'm having some difficulty with the recent topics.
S2040,14,When is the next assignment due?
S2040,14,I'm having some difficulty with the recent topics.
S2040,15,I have a question about the grading rubric.
S2040,16,Are there any office hours this week?
S2040,16,When is the next assignment due?
S2040,16,Could you clarify the requirements for the project?
S2041,1,Could you clarify the requirements for the project?
S2041,2,Could you clarify the requirements for the project?
S2041,2,Are there any office hours this week?
S2041,3,What chapters should we focus on for the exam?
S2041,4,I have a question about the grading rubric.
S2041,4,Are there any office hours this week?
S2041,4,When is the next assignment due?
S2041,5,Are there any office hours this week?
S2041,5,What chapters should we focus on for the exam?
S2041,5,Are there any office hours this week?
S2041,6,Could you clarify the requirements for the project?
S2041,6,Are there any office hours this week?
S2041,6,What chapters should we focus on for the exam?
S2041,6,Could you clarify the requirements for the project?
S2041,6,What chapters should we focus on for the exam?
S2041,7,When is the next assignment due?
S2041,7,I have a question about the grading rubric.
S2041,8,When is the next assignment due?
S2041,8,What chapters should we focus on for the exam?
S2041,9,I'm trying to keep up with everything.
S2041,9,Could you clarify the requirements for the project?
S2041,9,Are there any office hours this week?
S2041,10,What chapters should we focus on for the exam?
S2041,11,When is the next assignment due?
S2041,12,I have a question about the grading rubric.
S2041,12,I have a question about the grading rubric.
S2041,12,I'm trying to keep up with everything.
S2041,13,What chapters should we focus on for the exam?
S2041,13,What chapters should we focus on for the exam?
S2041,14,Things have been a bit overwhelming recently.
S2041,14,I'm trying to keep up with everything.
S2041,14,What chapters should we focus on for the exam?
S2041,14,I have a question about the grading rubric.
S2041,14,Are there any office hours this week?
S2041,15,Are there any office hours this week?
S2041,16,Are there any office hours this week?
S2042,1,Could you clarify the requirements for the project?
S2042,1,When is the next assignment due?
S2042,1,What chapters should we focus on for the exam?
S2042,2,When is the next assignment due?
S2042,3,Are there any office hours this week?
S2042,4,Could you clarify the requirements for the project?
S2042,6,I have a question about the grading rubric.
S2042,6,Could you clarify the requirements for the project?
S2042,6,I have a question about the grading rubric.
S2042,7,When is the next assignment due?
S2042,8,Are there any office hours this week?
S2042,10,I'm having some difficulty with the recent topics.
S2042,10,Could you clarify the requirements for the project?
S2042,11,Are there any office hours this week?
S2042,11,Could you clarify the requirements for the project?
S2042,15,Are there any office hours this week?
S2042,15,I'm concerned about my progress in the course.
S2043,1,I'll look into that.
S2043,2,Could you clarify the requirements for the project?
S2043,3,I'm finding the material a bit challenging lately.
S2043,4,Things have been a bit overwhelming recently.
S2043,5,I have a question about the grading rubric.
S2043,5,I'm having some difficulty with the recent topics.
S2043,5,I'll look into that.
S2043,5,Appreciate the response.
S2043,6,Are there any office hours this week?
S2043,8,Appreciate the response.
S2043,8,I'm having some difficulty with the recent topics.
S2043,8,Are there any office hours this week?
S2043,9,I have a question about the grading rubric.
S2043,9,Are there any office hours this week?
S2043,10,I understand.
S2043,10,I'll look into that.
S2043,12,What chapters should we focus on for the exam?
S2043,12,Could you clarify the requirements for the project?
S2043,12,Are there any office hours this week?
S2043,12,I'm finding the material a bit challenging lately.
S2043,14,What chapters should we focus on for the exam?
S2043,15,I'll look into that.
S2043,15,I'm concerned about my progress in the course.
S2043,16,When is the next assignment due?
S2044,1,What chapters should we focus on for the exam?
S2044,1,I have a question about the grading rubric.
S2044,1,When is the next assignment due?
S2044,1,Could you clarify the requirements for the project?
S2044,3,Are there any office hours this week?
S2044,3,What chapters should we focus on for the exam?
S2044,4,What chapters should we focus on for the exam?
S2044,4,I have a question about the grading rubric.
S2044,4,When is the next assignment due?
S2044,6,Are there any office hours this week?
S2044,7,Are there any office hours this week?
S2044,8,What chapters should we focus on for the exam?
S2044,9,I'm finding the material a bit challenging lately.
S2044,10,What chapters should we focus on for the exam?
S2044,10,What chapters should we focus on for the exam?
S2044,11,Are there any office hours this week?
S2044,11,Are there any office hours this week?
S2044,12,When is the next assignment due?
S2044,12,Are there any office hours this week?
S2044,13,What chapters should we focus on for the exam?
S2044,14,I'm trying to keep up with everything.
S2044,15,Are there any office hours this week?
S2044,15,Could you clarify the requirements for the project?
S2044,15,Things have been a bit overwhelming recently.
S2044,15,Are there any office hours this week?
S2044,15,When is the next assignment due?
S2044,16,Are there any office hours this week?
S2044,16,What chapters should we focus on for the exam?
S2044,16,When is the next assignment due?
S2045,1,"Hi Professor, i have a question about the grading rubric."
S2045,2,"Hi Professor, i have a question about the grading rubric."
S2045,2,"Hi Professor, i have a question about the grading rubric."
S2045,2,"Hi Professor, could you clarify the requirements for the project?"
S2045,5,"Hi Professor, are there any office hours this week?"
S2045,5,"Hi Professor, what chapters should we focus on for the exam?"
S2045,5,"Hi Professor, when is the next assignment due?"
S2045,6,"Hi Professor, when is the next assignment due?"
S2045,6,"Hi Professor, what chapters should we focus on for the exam?"
S2045,8,"Hi Professor, when is the next assignment due?"
S2045,9,"Hi Professor, are there any office hours this week?"
S2045,9,"Hi Professor, are there any office hours this week?"
S2045,10,"Hi Professor, could you clarify the requirements for the project?"
S2045,11,"Hi Professor, are there any office hours this week?"
S2045,12,Things have been a bit overwhelming recently.
S2045,13,I'm concerned about my progress in the course.
S2045,14,I'm concerned about my progress in the course.
S2045,15,"Hi Professor, what chapters should we focus on for the exam?"
S2045,16,"Hi Professor, are there any office hours this week?"
S2045,16,"Hi Professor, when is the next assignment due?"
S2045,16,"Hi Professor, when is the next assignment due?"
S2046,1,I'm having some difficulty with the recent topics.
S2046,1,I'm concerned about my progress in the course.
S2046,1,"Hi Professor, when is the next assignment due?"
S2046,1,I'm trying to keep up with everything.
S2046,3,Thanks for the information.
S2046,4,I'm having some difficulty with the recent topics.
S2046,6,I'm having some difficulty with the recent topics.
S2046,7,I'm trying to keep up with everything.
S2046,9,I'm trying to keep up with everything.
S2046,11,"Okay, thank you."
S2046,11,I'm trying to keep up with everything.
S2046,11,I'm having some difficulty with the recent topics.
S2046,15,Things have been a bit overwhelming recently.
S2047,1,Are there any office hours this week?
S2047,3,I have a question about the grading rubric.
S2047,5,When is the next assignment due?
S2047,6,When is the next assignment due?
S2047,7,When is the next assignment due?
S2047,7,What chapters should we focus on for the exam?
S2047,7,Are there any office hours this week?
S2047,8,Are there any office hours this week?
S2047,9,When is the next assignment due?
S2047,10,When is the next assignment due?
